Gene_ID	Tissue	Ribo_TPM	RNA_TPM	TE
ENSG00000031823	Fibroblasts	23.22294205	21.55000299	1.0776305720596098
ENSG00000100767	Fibroblasts	0.170029362	1.127534653	0.15079746023557467
ENSG00000133103	Fibroblasts	32.64452257	47.62318715	0.6854753854919179
ENSG00000105699	Fibroblasts	0.660171286	1.308092222	0.5046825253579101
ENSG00000179796	Fibroblasts	0	0.00211063	0
ENSG00000272162	Fibroblasts	41.27287532	18.66256246	2.2115331379847394
ENSG00000105366	Fibroblasts	0	0	NA
ENSG00000108395	Fibroblasts	9.696410238	31.61116889	0.3067400092587972
ENSG00000182518	Fibroblasts	5.778532285	13.15715621	0.43919310470814876
ENSG00000134594	Fibroblasts	2.91716568	3.256796559	0.8957162743059751
ENSG00000198704	Fibroblasts	0.002480358	0.003540494	0.7005683387685449
ENSG00000171772	Fibroblasts	0.010467687	0.034698074	0.30167919406708277
ENSG00000131153	Fibroblasts	1.543667938	1.982367533	0.7786991626441251
ENSG00000163738	Fibroblasts	1.617844761	1.949337386	0.8299459973523536
ENSG00000139405	Fibroblasts	3.226969187	17.79340429	0.18135760500949083
ENSG00000103512	Fibroblasts	6.939568695	12.84777546	0.5401377628839725
ENSG00000104738	Fibroblasts	10.52370448	9.68562855	1.0865277793458226
ENSG00000164220	Fibroblasts	7.04570557	7.162208022	0.9837337240635651
ENSG00000145681	Fibroblasts	472.7993701	270.6666442	1.7467958473325615
ENSG00000133216	Fibroblasts	10.60445334	17.57563225	0.6033611302944734
ENSG00000171045	Fibroblasts	2.669203565	3.360288739	0.7943375621329307
ENSG00000161956	Fibroblasts	11.99931633	45.58068891	0.26325438726239736
ENSG00000205307	Fibroblasts	0	0.886760242	0
ENSG00000111144	Fibroblasts	58.94082344	89.45431286	0.658893032158718
ENSG00000023041	Fibroblasts	6.786716724	48.48507838	0.13997536872704133
ENSG00000146007	Fibroblasts	144.8205798	163.6494737	0.8849437552453309
ENSG00000164266	Fibroblasts	0.643260623	8.786953592	0.0732063298462906
ENSG00000169398	Fibroblasts	15.40631008	37.95285847	0.4059327992956837
ENSG00000130363	Fibroblasts	5.885286832	9.11325818	0.6457939318471059
ENSG00000211670	Fibroblasts	0	0	NA
ENSG00000078795	Fibroblasts	0.004442577	0.01511875	0.293845522943365
ENSG00000168386	Fibroblasts	59.88796842	107.2492423	0.5583999209288586
ENSG00000229579	Fibroblasts	0	0	NA
ENSG00000164438	Fibroblasts	0	6.39204e-4	0
ENSG00000128394	Fibroblasts	1.057237897	0.947486605	1.1158341357237447
ENSG00000172586	Fibroblasts	107.9630431	65.51509177	1.647911041306628
ENSG00000103599	Fibroblasts	0.228164202	0.781734401	0.2918692099364321
ENSG00000151461	Fibroblasts	8.581767126	19.86201997	0.432069202375291
ENSG00000170545	Fibroblasts	18.45225736	22.57237237	0.8174708912973688
ENSG00000129595	Fibroblasts	0.843406241	1.813983635	0.4649469955113459
ENSG00000154310	Fibroblasts	5.635179745	10.44971359	0.5392664302677793
ENSG00000135372	Fibroblasts	9.441097206	12.32802932	0.7658237144750722
ENSG00000197713	Fibroblasts	27.65408786	24.03445347	1.1506019013296083
ENSG00000108576	Fibroblasts	5.084185138	3.897830489	1.3043628121715376
ENSG00000267748	Fibroblasts	13.91261633	16.31735253	0.8526270609414847
ENSG00000104728	Fibroblasts	12.59262058	20.10325582	0.6263970718351034
ENSG00000146285	Fibroblasts	0.004738416	0.001225298	3.8671539494882055
ENSG00000162607	Fibroblasts	6.473109597	15.3670689	0.4212325485831589
ENSG00000155962	Fibroblasts	0.971104403	1.852632503	0.5241754106264863
ENSG00000152056	Fibroblasts	34.95186868	16.67449814	2.0961271749555634
ENSG00000165219	Fibroblasts	15.02677966	16.95023158	0.8865235609955012
ENSG00000241258	Fibroblasts	26.06442056	14.9005338	1.7492273035211663
ENSG00000205189	Fibroblasts	4.999299615	3.38660332	1.4761987580523603
ENSG00000074855	Fibroblasts	0.986850556	2.855552255	0.3455900883172597
ENSG00000170852	Fibroblasts	12.01954473	29.56326909	0.4065702170287285
ENSG00000151773	Fibroblasts	7.69560486	8.16907078	0.9420416430765703
ENSG00000203857	Fibroblasts	0.006711197	0.012380645	0.5420716772026014
ENSG00000268714	Fibroblasts	0.015439802	0.027305107	0.5654547334313688
ENSG00000146066	Fibroblasts	104.4881522	121.8780156	0.857317471782007
ENSG00000211688	Fibroblasts	0	0	NA
ENSG00000159713	Fibroblasts	0.902982416	0.463324751	1.94891901209914
ENSG00000182718	Fibroblasts	1013.841212	1339.291084	0.7569984031940289
ENSG00000054148	Fibroblasts	439.3608624	227.9854669	1.9271441656968178
ENSG00000132958	Fibroblasts	6.90784e-4	0.008301632	0.08321062653704717
ENSG00000139372	Fibroblasts	18.47999287	22.89753271	0.8070735438639319
ENSG00000065883	Fibroblasts	9.478223015	20.58557371	0.4604303551858599
ENSG00000175497	Fibroblasts	0.054402636	0.13204628	0.4119967332665487
ENSG00000169612	Fibroblasts	12.32696192	5.281982801	2.333775474934569
ENSG00000114784	Fibroblasts	185.7573667	138.1062677	1.345032124852651
ENSG00000086544	Fibroblasts	6.283845951	10.76539893	0.5837076723175367
ENSG00000243910	Fibroblasts	0.075816887	0.038042685	1.9929425854142524
ENSG00000280603	Fibroblasts	0	0	NA
ENSG00000163072	Fibroblasts	0.487473874	1.307375007	0.37286461144656097
ENSG00000167874	Fibroblasts	0.005302563	1.577556329	0.0033612511341266976
ENSG00000278311	Fibroblasts	38.89380782	56.32616358	0.6905105078700977
ENSG00000175792	Fibroblasts	44.74156423	42.13890662	1.0617637669973319
ENSG00000015520	Fibroblasts	0.002708807	0.007602374	0.35631067348173084
ENSG00000182870	Fibroblasts	0.249481725	0.732326869	0.34066990514859835
ENSG00000106266	Fibroblasts	12.38186848	12.89196501	0.9604329883299924
ENSG00000242076	Fibroblasts	0	0	NA
ENSG00000153879	Fibroblasts	59.57437971	70.67521383	0.842931722191862
ENSG00000243710	Fibroblasts	0.17531731	0.399949781	0.4383483085342657
ENSG00000205133	Fibroblasts	45.28861272	41.48146426	1.0917795099068184
ENSG00000162604	Fibroblasts	34.802838	66.4885457	0.5234411075410241
ENSG00000119685	Fibroblasts	1.960241167	8.4401673	0.23225145868850253
ENSG00000269343	Fibroblasts	1.961242885	2.926454409	0.6701771532706629
ENSG00000063176	Fibroblasts	3.507467267	9.908613367	0.3539816457751187
ENSG00000063169	Fibroblasts	1.962754634	2.873167778	0.6831326207362193
ENSG00000181722	Fibroblasts	13.21000079	0.564743948	23.39113298474869
ENSG00000106538	Fibroblasts	116.151282	61.83668761	1.8783554955685635
ENSG00000086589	Fibroblasts	33.96440232	25.80555361	1.316166389348002
ENSG00000176261	Fibroblasts	27.96135142	34.58216953	0.8085482142970687
ENSG00000197044	Fibroblasts	3.322242431	5.452896779	0.6092619328123908
ENSG00000186334	Fibroblasts	0	0	NA
ENSG00000283599	Fibroblasts	0.001108834	0.013232308	0.08379747508900186
ENSG00000278662	Fibroblasts	0	0.402896486	0
ENSG00000109471	Fibroblasts	0	0.002518845	0
ENSG00000239855	Fibroblasts	0	0.002399927	0
ENSG00000198752	Fibroblasts	18.95280939	45.327761	0.41812807365446525
ENSG00000230124	Fibroblasts	27.34807773	48.06375003	0.5689959213113859
ENSG00000157214	Fibroblasts	2.600265585	1.679035753	1.5486660009198743
ENSG00000196248	Fibroblasts	0.003875961	0.002562976	1.5122892293958274
ENSG00000129757	Fibroblasts	10.01528698	1.937159876	5.170087974710871
ENSG00000131981	Fibroblasts	194.9343272	171.0469559	1.1396538814404005
ENSG00000182324	Fibroblasts	0.0011184	0.313607786	0.003566237988746874
ENSG00000118276	Fibroblasts	1.699116104	4.205210767	0.4040501649367151
ENSG00000166405	Fibroblasts	0.045743221	0.087120958	0.5250541551666592
ENSG00000198758	Fibroblasts	0	0	NA
ENSG00000214642	Fibroblasts	0	0	NA
ENSG00000109193	Fibroblasts	96.99827836	107.8754243	0.8991693797676215
ENSG00000216937	Fibroblasts	0.215888644	0.758113472	0.2847708845358706
ENSG00000172572	Fibroblasts	1.073628725	1.132271744	0.9482076459906783
ENSG00000164951	Fibroblasts	37.80745704	31.54040079	1.19869932191816
ENSG00000163703	Fibroblasts	34.87159057	42.73437318	0.8160080042152148
ENSG00000171867	Fibroblasts	500.2546056	330.7317246	1.5125691561794612
ENSG00000100505	Fibroblasts	0.052709088	0.141219894	0.3732412375270583
ENSG00000185681	Fibroblasts	0.034238966	0.08053166	0.4251615575787212
ENSG00000262621	Fibroblasts	4.026858935	6.272072594	0.6420300267015692
ENSG00000072315	Fibroblasts	0	7.69029e-4	0
ENSG00000131233	Fibroblasts	0	0.089721884	0
ENSG00000182687	Fibroblasts	0.343041452	0.144682456	2.3709954992746325
ENSG00000156983	Fibroblasts	2.787501445	7.312662872	0.38118828856082954
ENSG00000259753	Fibroblasts	9.15854689	9.19766951	0.9957464638235299
ENSG00000213654	Fibroblasts	0.486329368	2.585793552	0.1880774153929826
ENSG00000008277	Fibroblasts	0.112235291	0.227580512	0.4931674070581228
ENSG00000138379	Fibroblasts	0.391801579	0.480256559	0.8158172369697922
ENSG00000280571	Fibroblasts	108.8254157	141.2420809	0.7704886178861161
ENSG00000256061	Fibroblasts	3.454308236	3.937905417	0.8771943127652829
ENSG00000280410	Fibroblasts	0	0	NA
ENSG00000153898	Fibroblasts	0.243045631	0.406118415	0.5984600107335689
ENSG00000152128	Fibroblasts	0.208642198	0.296757118	0.7030739461487829
ENSG00000263002	Fibroblasts	3.803721922	6.95587685	0.5468357194966728
ENSG00000188124	Fibroblasts	0.009472032	0.041081024	0.23056952037028094
ENSG00000125492	Fibroblasts	0.002429197	0	Inf
ENSG00000131183	Fibroblasts	7.00743e-4	3.21896e-4	2.176923602654273
ENSG00000204021	Fibroblasts	0	0	NA
ENSG00000170262	Fibroblasts	0.017962664	0.040957644	0.43856682772085226
ENSG00000125084	Fibroblasts	0.008426083	0.001806348	4.664706357800379
ENSG00000131152	Fibroblasts	6.318134193	8.198559504	0.7706395483154621
ENSG00000196353	Fibroblasts	0.015480163	0.013304711	1.1635099026202071
ENSG00000126822	Fibroblasts	0.988628702	2.893584173	0.34166232702849386
ENSG00000136155	Fibroblasts	0.001976991	8.67703e-4	2.278418998205607
ENSG00000157954	Fibroblasts	55.06528518	78.27731964	0.7034641123795127
ENSG00000101811	Fibroblasts	10.40693629	11.4669027	0.9075629716470865
ENSG00000203485	Fibroblasts	27.04707099	43.56681704	0.6208181553673585
ENSG00000171604	Fibroblasts	29.01474471	41.07451246	0.7063929179501696
ENSG00000196260	Fibroblasts	0	0.003013617	0
ENSG00000213397	Fibroblasts	6.529496621	22.26823346	0.293220233779604
ENSG00000213516	Fibroblasts	3.484879706	4.007456911	0.8695987962925847
ENSG00000186111	Fibroblasts	19.83299765	23.30115402	0.8511594590112066
ENSG00000122035	Fibroblasts	3.0643968090000002	1.164600716	2.6312853554865923
ENSG00000135070	Fibroblasts	3.273615278	0.870940821	3.7587114980341467
ENSG00000049449	Fibroblasts	113.3879952	87.16158333	1.3008941653882644
ENSG00000114353	Fibroblasts	405.5344029	315.7656591	1.284289127753348
ENSG00000152229	Fibroblasts	14.99367648	8.574525209	1.748630520586997
ENSG00000177875	Fibroblasts	2.949931736	1.441298125	2.0467186384496268
ENSG00000280252	Fibroblasts	0	0	NA
ENSG00000124145	Fibroblasts	151.024786	54.17110401	2.787921508339959
ENSG00000101945	Fibroblasts	3.676806183	1.983688603	1.8535198404827453
ENSG00000183977	Fibroblasts	0	3.156e-4	0
ENSG00000226600	Fibroblasts	0	0	NA
ENSG00000203805	Fibroblasts	8.419006762	12.72375452	0.6616762959994611
ENSG00000144645	Fibroblasts	18.84297768	35.38829477	0.5324635674724262
ENSG00000099999	Fibroblasts	9.795618935	11.2452319	0.8710908785260355
ENSG00000197165	Fibroblasts	0.318297161	0.2528586	1.2587950775650898
ENSG00000234965	Fibroblasts	0.071924426	0.126950395	0.566555354160182
ENSG00000163131	Fibroblasts	0.935813764	1.291406494	0.7246469398658607
ENSG00000124444	Fibroblasts	6.769674794	15.90362226	0.4256687365510906
ENSG00000119946	Fibroblasts	0.113097635	0.083562958	1.3534422153892636
ENSG00000021355	Fibroblasts	26.54446591	22.946625	1.1567917247089714
ENSG00000274736	Fibroblasts	0	0	NA
ENSG00000083720	Fibroblasts	33.7002487	32.4434029	1.0387396415805692
ENSG00000113716	Fibroblasts	6.832129045	20.74904664	0.32927435961462564
ENSG00000211813	Fibroblasts	0	0	NA
ENSG00000274847	Fibroblasts	0.371398578	0.63950663	0.58075797900641
ENSG00000214189	Fibroblasts	2.720634412	4.246365462	0.640697188300558
ENSG00000141867	Fibroblasts	13.96398404	13.41583175	1.0408586139282792
ENSG00000251258	Fibroblasts	0.046020103	0.07720877	0.5960476122077842
ENSG00000169976	Fibroblasts	287.8469045	210.8807886	1.3649745261811868
ENSG00000122304	Fibroblasts	0	0	NA
ENSG00000125384	Fibroblasts	0.305033436	0.6121551	0.4982943636343143
ENSG00000157020	Fibroblasts	203.7012953	159.9666926	1.2733981805159857
ENSG00000115828	Fibroblasts	16.31940645	15.71342245	1.0385647367356308
ENSG00000145491	Fibroblasts	0.36760073	0.331916022	1.1075112547594945
ENSG00000187954	Fibroblasts	12.00679486	17.0670831	0.7035059705076375
ENSG00000108061	Fibroblasts	29.7266243	72.05608284	0.4125484362785547
ENSG00000272617	Fibroblasts	23.28974094	15.498494730000001	1.5027098660696838
ENSG00000152409	Fibroblasts	9.185272369	7.515742248	1.2221377564463811
ENSG00000244116	Fibroblasts	0	0	NA
ENSG00000142583	Fibroblasts	5.285030455	3.259265844	1.6215401590297522
ENSG00000096395	Fibroblasts	0	0.001897273	0
ENSG00000105373	Fibroblasts	13.30962524	45.82369332	0.29045291367186554
ENSG00000136100	Fibroblasts	15.54093168	27.63160125	0.5624332639788655
ENSG00000104221	Fibroblasts	17.26198809	13.18329806	1.3093831309462178
ENSG00000093144	Fibroblasts	77.94381463	78.17670378	0.9970209904135204
ENSG00000110060	Fibroblasts	9.76959548	13.40532226	0.7287848281836082
ENSG00000101464	Fibroblasts	15.00070626	17.94265149	0.8360362050369402
ENSG00000183921	Fibroblasts	0	0.005373417	0
ENSG00000144713	Fibroblasts	388.538533	978.0089158	0.39727504189691354
ENSG00000182584	Fibroblasts	2.032539116	0.671433982	3.027161523677543
ENSG00000175575	Fibroblasts	13.61400695	10.8341635	1.2565812718259235
ENSG00000222018	Fibroblasts	0	0	NA
ENSG00000108556	Fibroblasts	0.060300699	0.270986111	0.22252320894778257
ENSG00000112837	Fibroblasts	17.13239483	21.7467406	0.7878143738928858
ENSG00000189129	Fibroblasts	47.81395079	30.93329038	1.5457117623967425
ENSG00000166046	Fibroblasts	54.80385891	14.26554829	3.8416931334084743
ENSG00000119535	Fibroblasts	0.031402008	0.010505528	2.989093741885225
ENSG00000189375	Fibroblasts	0	0.007228583	0
ENSG00000123643	Fibroblasts	10.23162562	11.68823284	0.8753783193798867
ENSG00000126945	Fibroblasts	74.11329618	73.64769598	1.0063219927494602
ENSG00000144445	Fibroblasts	3.443320849	5.231352005	0.658208594204511
ENSG00000266728	Fibroblasts	3.680641103	28.98438853	0.12698701920830208
ENSG00000141293	Fibroblasts	0.00254225	0.007426037	0.34234275967114086
ENSG00000281873	Fibroblasts	0	0.006709527	0
ENSG00000143498	Fibroblasts	3.537078309	4.217886943	0.8385901179428554
ENSG00000147140	Fibroblasts	93.02674993	77.49431622	1.2004331990736545
ENSG00000174483	Fibroblasts	12.19388746	11.54270453	1.0564151086348563
ENSG00000138741	Fibroblasts	0.007662332	0.013318407	0.5753189551873583
ENSG00000154122	Fibroblasts	16.84583024	43.607293	0.3863076352847677
ENSG00000187010	Fibroblasts	0.018029202	0.013144214	1.371645501206843
ENSG00000006715	Fibroblasts	56.07178003	69.49377941	0.8068604198253088
ENSG00000149300	Fibroblasts	0.930518419	1.374860265	0.6768094494315755
ENSG00000262730	Fibroblasts	513.6964631	1220.78625	0.42079148835432895
ENSG00000181577	Fibroblasts	0.012520326	0.019215501	0.6515742680869991
ENSG00000243509	Fibroblasts	0.08182515	1.68460146	0.048572408336865616
ENSG00000198842	Fibroblasts	0.02835786	0.026308278	1.0779063532778541
ENSG00000153066	Fibroblasts	6.690770145	26.88585214	0.24885839995547934
ENSG00000167549	Fibroblasts	1.465914085	5.610137887	0.26129733609522604
ENSG00000099985	Fibroblasts	0.039059324	0.046826339	0.8341314916803553
ENSG00000107829	Fibroblasts	2.649453795	14.44761448	0.18338347819757161
ENSG00000075426	Fibroblasts	48.07077651	31.18007265	1.5417147050810351
ENSG00000175894	Fibroblasts	6.84996e-4	0	Inf
ENSG00000128513	Fibroblasts	3.710338255	11.85528532	0.3129691234626481
ENSG00000242485	Fibroblasts	94.28774531	106.973577	0.881411540627458
ENSG00000125846	Fibroblasts	3.948037677	10.86097744	0.36350666400058373
ENSG00000204381	Fibroblasts	11.59117738	20.81131193	0.5569652417390872
ENSG00000269791	Fibroblasts	0	0	NA
ENSG00000212900	Fibroblasts	0	0	NA
ENSG00000161542	Fibroblasts	32.07050474	28.41119363	1.1287982179719493
ENSG00000189060	Fibroblasts	110.5684019	74.4559834	1.4850170107349627
ENSG00000184486	Fibroblasts	0.030782429	0.033337831	0.9233482826162266
ENSG00000232264	Fibroblasts	0	0	NA
ENSG00000165120	Fibroblasts	0.007226546	0.034937887	0.2068398126080149
ENSG00000178127	Fibroblasts	58.88484387	63.49082042	0.9274544490127727
ENSG00000197362	Fibroblasts	2.20521129	2.879479113	0.7658368765531657
ENSG00000160050	Fibroblasts	10.01791165	6.604140957	1.516913662992248
ENSG00000168255	Fibroblasts	0.12566752	0.770402089	0.1631193915415253
ENSG00000102390	Fibroblasts	34.65023515	52.24177629	0.6632667878223097
ENSG00000119392	Fibroblasts	15.28048937	16.32949014	0.9357603476283429
ENSG00000145592	Fibroblasts	628.5171454	1785.607331	0.3519906837792883
ENSG00000108953	Fibroblasts	336.2713475	220.9092546	1.5222148483950386
ENSG00000247746	Fibroblasts	0.249795923	0.224708698	1.1116433196546758
ENSG00000170802	Fibroblasts	11.57112309	7.667568582	1.5090993926241218
ENSG00000121440	Fibroblasts	4.637160983	5.924169198	0.7827529613039252
ENSG00000156299	Fibroblasts	0.51880662	1.100691539	0.4713460598337533
ENSG00000138135	Fibroblasts	0.734285946	0.394703585	1.8603477999826121
ENSG00000144426	Fibroblasts	5.933103094	7.205383253	0.8234264418245512
ENSG00000164112	Fibroblasts	0.495345407	2.566594717	0.1929971271736238
ENSG00000016602	Fibroblasts	0.002738615	0.006345878	0.4315580917250536
ENSG00000224383	Fibroblasts	0.082759689	0.130341112	0.6349469306353623
ENSG00000128708	Fibroblasts	65.76833409	66.83787138	0.9839980348279009
ENSG00000125877	Fibroblasts	69.25747899	49.2692123	1.40569487022223
ENSG00000106078	Fibroblasts	0.029939821	0.067969754	0.44048741150365206
ENSG00000204592	Fibroblasts	206.987484	135.8408449	1.5237499748501637
ENSG00000165861	Fibroblasts	15.77060998	21.0277574	0.7499901049838059
ENSG00000076928	Fibroblasts	11.47975334	19.01380562	0.6037588460421003
ENSG00000100592	Fibroblasts	16.05128467	19.25203635	0.8337447726666067
ENSG00000092847	Fibroblasts	4.056267175	6.545141461	0.6197371285509639
ENSG00000172260	Fibroblasts	46.66130923	38.79258927	1.2028408030521753
ENSG00000101442	Fibroblasts	2.617132728	3.302770154	0.7924053464121258
ENSG00000123136	Fibroblasts	27.04922589	26.21749341	1.0317243325665433
ENSG00000120756	Fibroblasts	2.968499858	3.145557492	0.94371184298799
ENSG00000241595	Fibroblasts	0.003250926	0	Inf
ENSG00000120903	Fibroblasts	0.008353048	0	Inf
ENSG00000169247	Fibroblasts	0.5835275	1.495371768	0.3902223597416478
ENSG00000186272	Fibroblasts	1.893408941	5.462645756	0.3466102371584939
ENSG00000170180	Fibroblasts	0	0.008365155	0
ENSG00000158467	Fibroblasts	9.60792029	8.697851799	1.1046314092296479
ENSG00000077080	Fibroblasts	0.022092905	0.017364266	1.2723201199520902
ENSG00000125703	Fibroblasts	6.464593513	11.73432532	0.5509130978311755
ENSG00000171885	Fibroblasts	0	0	NA
ENSG00000151725	Fibroblasts	3.460826356	6.634346056	0.5216529748052684
ENSG00000184113	Fibroblasts	0.24171001	0.027095032	8.92082393554656
ENSG00000125354	Fibroblasts	17.49964721	16.50214686	1.0604467017814432
ENSG00000033030	Fibroblasts	7.128566773	14.59956443	0.4882725650603537
ENSG00000143036	Fibroblasts	0.639031604	1.6320035450000001	0.3915626322980812
ENSG00000164379	Fibroblasts	0.010827425	0.002099154	5.157994601634753
ENSG00000277893	Fibroblasts	0	0.032369509	0
ENSG00000197050	Fibroblasts	1.970533867	5.169042859	0.38121832624564816
ENSG00000181961	Fibroblasts	0	0.001174949	0
ENSG00000196844	Fibroblasts	0.05644851	0.087725582	0.6434669193759239
ENSG00000135248	Fibroblasts	0.050392789	0.327048561	0.15408350627171846
ENSG00000279973	Fibroblasts	0	0	NA
ENSG00000166900	Fibroblasts	10.87212999	25.3377885	0.42908756579130813
ENSG00000135503	Fibroblasts	7.012448641	8.881549429	0.7895523970291694
ENSG00000183283	Fibroblasts	114.6391911	96.87699064	1.1833479791502326
ENSG00000138382	Fibroblasts	22.42645083	49.38266324	0.45413611495612
ENSG00000134516	Fibroblasts	0.246839717	0.371030944	0.6652806753498166
ENSG00000163064	Fibroblasts	0.688300687	0.506793879	1.3581471985378895
ENSG00000130997	Fibroblasts	1.304852326	3.570986587	0.3654038720700465
ENSG00000065613	Fibroblasts	12.77408379	21.75735185	0.5871157426725165
ENSG00000130309	Fibroblasts	99.37949503	99.09440789	1.0028769246022082
ENSG00000148468	Fibroblasts	6.274353633	24.07028337	0.260668041856958
ENSG00000174276	Fibroblasts	9.105338051	5.91295611	1.5398960996177598
ENSG00000077232	Fibroblasts	39.32853099	152.1695078	0.2584521140837915
ENSG00000147655	Fibroblasts	0.35629998	0.203160388	1.7537866682948058
ENSG00000160883	Fibroblasts	0.001345514	0.019291796	0.0697453985103305
ENSG00000168280	Fibroblasts	0.050759434	0.085599573	0.5929870000636569
ENSG00000102359	Fibroblasts	99.20821984	81.34111799	1.2196564577855515
ENSG00000163960	Fibroblasts	31.18646385	15.41061885	2.0236996420166475
ENSG00000004799	Fibroblasts	1.056547865	0.957611603	1.1033156466463574
ENSG00000185594	Fibroblasts	0	0.001956198	0
ENSG00000102384	Fibroblasts	0.961805123	1.275667307	0.7539623518783177
ENSG00000130766	Fibroblasts	36.35479801	37.05137491	0.9811997017197871
ENSG00000283620	Fibroblasts	2.173226126	5.319339427	0.4085518805152946
ENSG00000139220	Fibroblasts	0.007629886	0.014771238	0.5165366640223386
ENSG00000185219	Fibroblasts	5.285841909	5.234759111	1.0097583856137062
ENSG00000211864	Fibroblasts	0	0	NA
ENSG00000183495	Fibroblasts	3.585107455	5.267707093	0.6805821568484844
ENSG00000171643	Fibroblasts	0.005826311	0.00756868	0.7697922226861222
ENSG00000132485	Fibroblasts	64.56856375	91.02238155	0.7093701862165789
ENSG00000139343	Fibroblasts	27.92515408	51.11479952	0.5463222851744445
ENSG00000215252	Fibroblasts	0	0.229972869	0
ENSG00000093167	Fibroblasts	18.24683263	34.34846152	0.5312270716805019
ENSG00000142082	Fibroblasts	4.234278773	6.456551971	0.6558111499788932
ENSG00000147853	Fibroblasts	81.96317581	70.77084776	1.1581488480674376
ENSG00000274944	Fibroblasts	7.977560296	4.858182865	1.6420872819491945
ENSG00000198944	Fibroblasts	0.001534005	9.26699e-4	1.6553433207546355
ENSG00000072954	Fibroblasts	1.931819602	3.213586261	0.6011413558255811
ENSG00000280575	Fibroblasts	0	0	NA
ENSG00000188389	Fibroblasts	0	0.002005401	0
ENSG00000084112	Fibroblasts	13.25089199	31.90685471	0.4152992236444731
ENSG00000145416	Fibroblasts	0.037428878	0.061134169	0.6122415436774808
ENSG00000011465	Fibroblasts	518.1365379	599.3583967	0.8644853242280439
ENSG00000213699	Fibroblasts	67.88032133	18.88013647	3.5953300145822515
ENSG00000164627	Fibroblasts	0.084134531	0.072326581	1.1632587886326329
ENSG00000068976	Fibroblasts	1.982682359	3.599849762	0.5507680848043125
ENSG00000160213	Fibroblasts	399.5947289	360.421778	1.1086864148924984
ENSG00000172789	Fibroblasts	0.428047497	0.362969277	1.1792940177688924
ENSG00000107669	Fibroblasts	9.077245573	11.12527143	0.8159122795442665
ENSG00000221837	Fibroblasts	0	0	NA
ENSG00000171714	Fibroblasts	0.092943329	0.101526871	0.9154554659721563
ENSG00000173302	Fibroblasts	0	0	NA
ENSG00000204711	Fibroblasts	0.04135757	0.118455043	0.34914148821844593
ENSG00000143183	Fibroblasts	221.9071232	189.5823296	1.170505308528501
ENSG00000088833	Fibroblasts	61.49077929	65.09548761	0.9446242980527847
ENSG00000156313	Fibroblasts	0.756244787	2.382598549	0.31740336084625054
ENSG00000105341	Fibroblasts	38.34192695	27.4589011	1.3963387249317127
ENSG00000144644	Fibroblasts	0.013561135	0.028006289	0.48421749129275926
ENSG00000124208	Fibroblasts	62.5839551	37.18618845	1.6829892416682999
ENSG00000169020	Fibroblasts	476.632785	510.8890724	0.9329476999007349
ENSG00000197977	Fibroblasts	1.935462003	1.74706659	1.1078352789059975
ENSG00000152463	Fibroblasts	0.299478145	0.493847561	0.6064181918679152
ENSG00000081692	Fibroblasts	13.30744879	14.97959818	0.8883715457579784
ENSG00000180257	Fibroblasts	1.464858097	4.095719023	0.3576559057820896
ENSG00000178404	Fibroblasts	83.06201509	53.44816881	1.554066620790558
ENSG00000115661	Fibroblasts	6.974670125	28.03229832	0.248808358322294
ENSG00000135698	Fibroblasts	49.1347607	30.23479583	1.6251064163379205
ENSG00000197579	Fibroblasts	12.82027006	24.15734709	0.5306985908774307
ENSG00000188997	Fibroblasts	17.63439913	13.19974047	1.3359655949356706
ENSG00000126010	Fibroblasts	0.074019244	0.065811854	1.1247099040850603
ENSG00000075702	Fibroblasts	0.161691707	0.46649832	0.3466072653809342
ENSG00000117598	Fibroblasts	0.00575444	0.013916303999999999	0.41350347046169733
ENSG00000059804	Fibroblasts	29.1511472	19.54877126	1.4912009973561888
ENSG00000177047	Fibroblasts	0	0.00280335	0
ENSG00000163636	Fibroblasts	90.17066632	99.70429328	0.9043809785279088
ENSG00000105671	Fibroblasts	30.40823447	35.78182294	0.8498235129325136
ENSG00000171133	Fibroblasts	0	0.019018493	0
ENSG00000171224	Fibroblasts	5.37649366	5.252676148	1.0235722722115934
ENSG00000196436	Fibroblasts	0.008345417	3.639962992	0.0022927202881847324
ENSG00000115361	Fibroblasts	0.885766215	0.933700489	0.9486620446655887
ENSG00000189357	Fibroblasts	0	0	NA
ENSG00000114857	Fibroblasts	4.007397026	24.81526411	0.16148919504689485
ENSG00000134909	Fibroblasts	1.275838476	4.715478101	0.2705639701156572
ENSG00000080031	Fibroblasts	0.652129398	2.012992888	0.32396011028529775
ENSG00000182103	Fibroblasts	0.048814389	0.041675849	1.1712872124092781
ENSG00000172468	Fibroblasts	0	0	NA
ENSG00000230873	Fibroblasts	0.060790348	0.146805254	0.41408836770923746
ENSG00000134463	Fibroblasts	3.2481153	2.176639391	1.4922615631373546
ENSG00000139629	Fibroblasts	0.082818524	0.275835569	0.30024599184306067
ENSG00000153002	Fibroblasts	0.035130745	0.049062519	0.7160403851257616
ENSG00000197110	Fibroblasts	0	0.005748078	0
ENSG00000105976	Fibroblasts	14.08580216	23.79391649	0.5919917457018863
ENSG00000159208	Fibroblasts	5.223247225	7.685475142	0.6796258043247991
ENSG00000160014	Fibroblasts	393.2598745	285.259094	1.3786059157153463
ENSG00000198515	Fibroblasts	0.76535356	1.693100183	0.45204268931320524
