Num.Enhancers,Gene_ID
3,ENSG00000184303
2,ENSG00000184305
2,ENSG00000184307
1,ENSG00000184313
33,ENSG00000184330
4,ENSG00000184348
5,ENSG00000184349
2,ENSG00000184351
1,ENSG00000184357
4,ENSG00000184361
45,ENSG00000184363
1,ENSG00000184368
5,ENSG00000184371
2,ENSG00000184378
29,ENSG00000184381
21,ENSG00000184384
26,ENSG00000184402
9,ENSG00000184428
8,ENSG00000184432
1,ENSG00000184434
14,ENSG00000184436
16,ENSG00000184441
9,ENSG00000184445
19,ENSG00000184451
4,ENSG00000184454
1,ENSG00000184459
4,ENSG00000184465
16,ENSG00000184470
2,ENSG00000184481
2,ENSG00000184492
20,ENSG00000184497
3,ENSG00000184500
39,ENSG00000184502
13,ENSG00000184508
14,ENSG00000184517
1,ENSG00000184523
31,ENSG00000184524
10,ENSG00000184545
13,ENSG00000184551
4,ENSG00000184557
33,ENSG00000184574
19,ENSG00000184575
12,ENSG00000184584
9,ENSG00000184596
29,ENSG00000184599
30,ENSG00000184602
23,ENSG00000184612
3,ENSG00000184616
9,ENSG00000184619
3,ENSG00000184634
3,ENSG00000184635
14,ENSG00000184640
7,ENSG00000184661
3,ENSG00000184669
1,ENSG00000184674
15,ENSG00000184677
4,ENSG00000184678
2,ENSG00000184682
5,ENSG00000184697
6,ENSG00000184702
11,ENSG00000184708
1,ENSG00000184716
4,ENSG00000184730
3,ENSG00000184731
12,ENSG00000184743
34,ENSG00000184752
5,ENSG00000184774
2,ENSG00000184779
14,ENSG00000184787
7,ENSG00000184792
2,ENSG00000184825
3,ENSG00000184828
6,ENSG00000184831
1,ENSG00000184838
25,ENSG00000184840
1,ENSG00000184844
20,ENSG00000184857
20,ENSG00000184860
9,ENSG00000184863
4,ENSG00000184867
4,ENSG00000184886
10,ENSG00000184887
13,ENSG00000184897
1,ENSG00000184898
13,ENSG00000184900
3,ENSG00000184903
14,ENSG00000184909
6,ENSG00000184916
4,ENSG00000184922
10,ENSG00000184925
23,ENSG00000184939
4,ENSG00000184949
18,ENSG00000184956
13,ENSG00000184979
20,ENSG00000184983
1,ENSG00000184984
6,ENSG00000184985
7,ENSG00000184986
3,ENSG00000184988
15,ENSG00000184990
18,ENSG00000184992
11,ENSG00000184995
9,ENSG00000185000
26,ENSG00000185009
1,ENSG00000185010
2,ENSG00000185013
5,ENSG00000185015
13,ENSG00000185019
33,ENSG00000185022
8,ENSG00000185024
9,ENSG00000185031
25,ENSG00000185033
4,ENSG00000185038
14,ENSG00000185040
26,ENSG00000185043
2,ENSG00000185049
1,ENSG00000185052
5,ENSG00000185055
1,ENSG00000185056
2,ENSG00000185065
9,ENSG00000185070
7,ENSG00000185078
14,ENSG00000185085
36,ENSG00000185088
3,ENSG00000185090
11,ENSG00000185100
34,ENSG00000185101
6,ENSG00000185112
1,ENSG00000185115
8,ENSG00000185122
9,ENSG00000185127
1,ENSG00000185128
5,ENSG00000185129
3,ENSG00000185130
19,ENSG00000185133
5,ENSG00000185164
3,ENSG00000185168
47,ENSG00000185186
22,ENSG00000185187
38,ENSG00000185189
31,ENSG00000185201
9,ENSG00000185215
1,ENSG00000185219
5,ENSG00000185222
12,ENSG00000185236
16,ENSG00000185238
18,ENSG00000185245
4,ENSG00000185246
5,ENSG00000185250
6,ENSG00000185252
17,ENSG00000185262
1,ENSG00000185267
1,ENSG00000185290
1,ENSG00000185291
15,ENSG00000185296
27,ENSG00000185298
2,ENSG00000185305
6,ENSG00000185306
25,ENSG00000185324
8,ENSG00000185332
21,ENSG00000185338
9,ENSG00000185339
16,ENSG00000185340
10,ENSG00000185344
1,ENSG00000185345
9,ENSG00000185347
29,ENSG00000185359
21,ENSG00000185361
4,ENSG00000185379
9,ENSG00000185386
16,ENSG00000185404
6,ENSG00000185414
1,ENSG00000185418
5,ENSG00000185420
10,ENSG00000185432
18,ENSG00000185436
8,ENSG00000185437
11,ENSG00000185442
5,ENSG00000185453
20,ENSG00000185467
22,ENSG00000185475
36,ENSG00000185479
8,ENSG00000185480
12,ENSG00000185482
8,ENSG00000185483
19,ENSG00000185485
24,ENSG00000185495
10,ENSG00000185499
18,ENSG00000185504
35,ENSG00000185507
4,ENSG00000185513
1,ENSG00000185515
5,ENSG00000185519
30,ENSG00000185522
23,ENSG00000185527
7,ENSG00000185551
1,ENSG00000185559
18,ENSG00000185561
15,ENSG00000185567
8,ENSG00000185585
30,ENSG00000185591
1,ENSG00000185596
1,ENSG00000185607
20,ENSG00000185608
24,ENSG00000185614
14,ENSG00000185615
13,ENSG00000185619
21,ENSG00000185621
28,ENSG00000185624
37,ENSG00000185627
2,ENSG00000185630
16,ENSG00000185633
1,ENSG00000185640
3,ENSG00000185641
30,ENSG00000185650
22,ENSG00000185651
8,ENSG00000185658
23,ENSG00000185664
10,ENSG00000185668
8,ENSG00000185669
15,ENSG00000185670
1,ENSG00000185674
1,ENSG00000185684
2,ENSG00000185689
2,ENSG00000185697
14,ENSG00000185710
12,ENSG00000185716
21,ENSG00000185721
35,ENSG00000185722
3,ENSG00000185728
10,ENSG00000185730
1,ENSG00000185736
1,ENSG00000185739
14,ENSG00000185745
5,ENSG00000185760
9,ENSG00000185761
5,ENSG00000185787
7,ENSG00000185792
8,ENSG00000185798
7,ENSG00000185800
17,ENSG00000185803
20,ENSG00000185808
26,ENSG00000185813
1,ENSG00000185818
8,ENSG00000185829
1,ENSG00000185834
16,ENSG00000185838
18,ENSG00000185839
8,ENSG00000185864
1,ENSG00000185873
2,ENSG00000185875
4,ENSG00000185880
35,ENSG00000185883
45,ENSG00000185885
4,ENSG00000185896
3,ENSG00000185899
10,ENSG00000185900
36,ENSG00000185909
14,ENSG00000185917
3,ENSG00000185920
23,ENSG00000185924
9,ENSG00000185928
3,ENSG00000185933
2,ENSG00000185947
2,ENSG00000185950
7,ENSG00000185955
17,ENSG00000185958
22,ENSG00000185963
8,ENSG00000185972
1,ENSG00000185973
10,ENSG00000185986
7,ENSG00000185988
13,ENSG00000185989
27,ENSG00000186001
1,ENSG00000186007
2,ENSG00000186008
18,ENSG00000186010
1,ENSG00000186017
5,ENSG00000186019
3,ENSG00000186026
17,ENSG00000186049
3,ENSG00000186056
2,ENSG00000186063
16,ENSG00000186073
8,ENSG00000186076
32,ENSG00000186081
16,ENSG00000186082
9,ENSG00000186088
2,ENSG00000186104
1,ENSG00000186105
2,ENSG00000186106
1,ENSG00000186111
2,ENSG00000186115
3,ENSG00000186130
10,ENSG00000186132
20,ENSG00000186141
3,ENSG00000186153
16,ENSG00000186162
12,ENSG00000186166
2,ENSG00000186174
10,ENSG00000186184
18,ENSG00000186187
14,ENSG00000186188
17,ENSG00000186193
10,ENSG00000186197
4,ENSG00000186212
26,ENSG00000186222
4,ENSG00000186226
6,ENSG00000186230
3,ENSG00000186231
20,ENSG00000186260
7,ENSG00000186272
1,ENSG00000186275
28,ENSG00000186280
1,ENSG00000186281
13,ENSG00000186283
24,ENSG00000186298
4,ENSG00000186300
1,ENSG00000186301
3,ENSG00000186312
8,ENSG00000186314
5,ENSG00000186318
1,ENSG00000186326
6,ENSG00000186328
6,ENSG00000186329
19,ENSG00000186334
17,ENSG00000186335
15,ENSG00000186340
9,ENSG00000186350
3,ENSG00000186352
21,ENSG00000186364
34,ENSG00000186395
1,ENSG00000186409
3,ENSG00000186416
8,ENSG00000186431
2,ENSG00000186432
12,ENSG00000186442
13,ENSG00000186446
5,ENSG00000186448
5,ENSG00000186451
2,ENSG00000186452
2,ENSG00000186468
22,ENSG00000186469
12,ENSG00000186470
1,ENSG00000186472
12,ENSG00000186474
9,ENSG00000186480
2,ENSG00000186493
1,ENSG00000186496
55,ENSG00000186501
8,ENSG00000186508
7,ENSG00000186510
18,ENSG00000186517
5,ENSG00000186522
1,ENSG00000186523
1,ENSG00000186529
33,ENSG00000186532
3,ENSG00000186543
2,ENSG00000186564
2,ENSG00000186566
9,ENSG00000186567
16,ENSG00000186575
14,ENSG00000186577
13,ENSG00000186591
29,ENSG00000186594
1,ENSG00000186603
8,ENSG00000186615
16,ENSG00000186625
1,ENSG00000186628
12,ENSG00000186635
11,ENSG00000186638
5,ENSG00000186642
3,ENSG00000186645
22,ENSG00000186648
24,ENSG00000186652
4,ENSG00000186654
5,ENSG00000186660
1,ENSG00000186665
21,ENSG00000186666
1,ENSG00000186676
5,ENSG00000186684
5,ENSG00000186687
5,ENSG00000186704
3,ENSG00000186710
8,ENSG00000186714
1,ENSG00000186715
6,ENSG00000186716
10,ENSG00000186743
16,ENSG00000186765
1,ENSG00000186777
20,ENSG00000186792
1,ENSG00000186806
2,ENSG00000186807
5,ENSG00000186812
7,ENSG00000186814
5,ENSG00000186815
11,ENSG00000186831
45,ENSG00000186832
9,ENSG00000186834
2,ENSG00000186842
3,ENSG00000186844
44,ENSG00000186847
24,ENSG00000186854
7,ENSG00000186862
2,ENSG00000186866
5,ENSG00000186871
7,ENSG00000186889
23,ENSG00000186891
5,ENSG00000186897
16,ENSG00000186907
5,ENSG00000186908
10,ENSG00000186918
15,ENSG00000186919
16,ENSG00000186940
27,ENSG00000186951
4,ENSG00000186952
30,ENSG00000186973
2,ENSG00000186976
1,ENSG00000186994
6,ENSG00000186998
1,ENSG00000187003
5,ENSG00000187008
9,ENSG00000187010
27,ENSG00000187017
27,ENSG00000187024
1,ENSG00000187045
6,ENSG00000187049
8,ENSG00000187051
1,ENSG00000187054
18,ENSG00000187066
3,ENSG00000187068
45,ENSG00000187079
7,ENSG00000187091
18,ENSG00000187094
4,ENSG00000187097
5,ENSG00000187098
2,ENSG00000187105
34,ENSG00000187109
2,ENSG00000187116
2,ENSG00000187118
12,ENSG00000187123
4,ENSG00000187134
1,ENSG00000187140
2,ENSG00000187144
26,ENSG00000187145
11,ENSG00000187147
3,ENSG00000187151
10,ENSG00000187164
13,ENSG00000187185
5,ENSG00000187186
1,ENSG00000187187
16,ENSG00000187189
14,ENSG00000187193
3,ENSG00000187229
1,ENSG00000187231
7,ENSG00000187239
7,ENSG00000187240
6,ENSG00000187242
2,ENSG00000187244
16,ENSG00000187257
10,ENSG00000187260
7,ENSG00000187266
2,ENSG00000187268
4,ENSG00000187325
1,ENSG00000187391
1,ENSG00000187398
30,ENSG00000187446
1,ENSG00000187456
7,ENSG00000187461
6,ENSG00000187479
3,ENSG00000187492
11,ENSG00000187498
7,ENSG00000187513
6,ENSG00000187514
4,ENSG00000187522
24,ENSG00000187531
6,ENSG00000187534
9,ENSG00000187535
15,ENSG00000187536
2,ENSG00000187554
16,ENSG00000187555
1,ENSG00000187556
41,ENSG00000187566
27,ENSG00000187583
3,ENSG00000187595
27,ENSG00000187605
8,ENSG00000187607
34,ENSG00000187608
6,ENSG00000187609
3,ENSG00000187624
5,ENSG00000187626
6,ENSG00000187627
28,ENSG00000187630
15,ENSG00000187634
27,ENSG00000187642
6,ENSG00000187650
1,ENSG00000187653
1,ENSG00000187667
1,ENSG00000187672
4,ENSG00000187676
15,ENSG00000187678
3,ENSG00000187686
4,ENSG00000187688
8,ENSG00000187695
20,ENSG00000187713
32,ENSG00000187720
2,ENSG00000187726
7,ENSG00000187735
5,ENSG00000187736
23,ENSG00000187741
6,ENSG00000187742
1,ENSG00000187747
6,ENSG00000187762
2,ENSG00000187764
10,ENSG00000187778
16,ENSG00000187786
2,ENSG00000187790
4,ENSG00000187796
3,ENSG00000187800
3,ENSG00000187801
1,ENSG00000187811
2,ENSG00000187815
14,ENSG00000187837
35,ENSG00000187838
14,ENSG00000187840
18,ENSG00000187860
1,ENSG00000187870
13,ENSG00000187902
11,ENSG00000187908
1,ENSG00000187942
2,ENSG00000187944
10,ENSG00000187952
25,ENSG00000187953
16,ENSG00000187954
1,ENSG00000187955
3,ENSG00000187957
2,ENSG00000187959
29,ENSG00000187961
21,ENSG00000187984
2,ENSG00000187987
26,ENSG00000187988
13,ENSG00000187990
26,ENSG00000187994
3,ENSG00000187997
1,ENSG00000187999
12,ENSG00000188001
11,ENSG00000188002
15,ENSG00000188004
9,ENSG00000188010
37,ENSG00000188015
1,ENSG00000188021
12,ENSG00000188026
4,ENSG00000188032
6,ENSG00000188033
10,ENSG00000188038
13,ENSG00000188042
4,ENSG00000188051
9,ENSG00000188060
16,ENSG00000188064
1,ENSG00000188070
2,ENSG00000188073
25,ENSG00000188078
20,ENSG00000188089
3,ENSG00000188095
3,ENSG00000188100
3,ENSG00000188101
18,ENSG00000188112
12,ENSG00000188130
1,ENSG00000188152
6,ENSG00000188153
35,ENSG00000188157
7,ENSG00000188158
38,ENSG00000188163
7,ENSG00000188167
1,ENSG00000188171
1,ENSG00000188177
11,ENSG00000188185
23,ENSG00000188186
8,ENSG00000188191
12,ENSG00000188206
6,ENSG00000188211
6,ENSG00000188215
15,ENSG00000188219
6,ENSG00000188223
29,ENSG00000188229
4,ENSG00000188242
27,ENSG00000188243
2,ENSG00000188266
8,ENSG00000188277
3,ENSG00000188279
1,ENSG00000188283
30,ENSG00000188290
29,ENSG00000188293
2,ENSG00000188295
8,ENSG00000188305
1,ENSG00000188312
5,ENSG00000188313
18,ENSG00000188315
4,ENSG00000188316
2,ENSG00000188322
23,ENSG00000188342
4,ENSG00000188343
7,ENSG00000188352
4,ENSG00000188368
21,ENSG00000188372
16,ENSG00000188373
6,ENSG00000188375
3,ENSG00000188388
3,ENSG00000188394
12,ENSG00000188396
1,ENSG00000188419
3,ENSG00000188428
45,ENSG00000188451
6,ENSG00000188452
1,ENSG00000188459
43,ENSG00000188460
1,ENSG00000188467
1,ENSG00000188474
25,ENSG00000188483
10,ENSG00000188486
14,ENSG00000188493
4,ENSG00000188501
8,ENSG00000188505
20,ENSG00000188508
28,ENSG00000188522
30,ENSG00000188529
3,ENSG00000188536
10,ENSG00000188542
20,ENSG00000188549
14,ENSG00000188554
1,ENSG00000188559
15,ENSG00000188566
1,ENSG00000188573
2,ENSG00000188596
1,ENSG00000188599
5,ENSG00000188603
2,ENSG00000188610
1,ENSG00000188611
24,ENSG00000188612
11,ENSG00000188613
36,ENSG00000188624
3,ENSG00000188636
1,ENSG00000188641
35,ENSG00000188643
1,ENSG00000188647
3,ENSG00000188649
1,ENSG00000188659
47,ENSG00000188660
12,ENSG00000188668
9,ENSG00000188672
5,ENSG00000188677
10,ENSG00000188686
9,ENSG00000188687
9,ENSG00000188690
2,ENSG00000188693
2,ENSG00000188706
1,ENSG00000188707
1,ENSG00000188710
3,ENSG00000188712
1,ENSG00000188725
2,ENSG00000188729
1,ENSG00000188732
16,ENSG00000188735
9,ENSG00000188739
9,ENSG00000188747
7,ENSG00000188760
4,ENSG00000188765
20,ENSG00000188766
14,ENSG00000188771
1,ENSG00000188779
9,ENSG00000188783
9,ENSG00000188785
13,ENSG00000188786
2,ENSG00000188801
24,ENSG00000188807
2,ENSG00000188811
2,ENSG00000188818
12,ENSG00000188820
7,ENSG00000188822
7,ENSG00000188825
5,ENSG00000188827
1,ENSG00000188828
6,ENSG00000188833
6,ENSG00000188846
6,ENSG00000188856
4,ENSG00000188868
1,ENSG00000188869
14,ENSG00000188873
17,ENSG00000188878
6,ENSG00000188883
5,ENSG00000188888
42,ENSG00000188895
3,ENSG00000188906
9,ENSG00000188910
1,ENSG00000188921
15,ENSG00000188931
24,ENSG00000188933
1,ENSG00000188937
3,ENSG00000188938
7,ENSG00000188958
7,ENSG00000188971
33,ENSG00000188976
9,ENSG00000188985
22,ENSG00000188986
11,ENSG00000188987
2,ENSG00000188993
5,ENSG00000188994
4,ENSG00000188997
18,ENSG00000189001
1,ENSG00000189002
13,ENSG00000189007
1,ENSG00000189014
1,ENSG00000189042
3,ENSG00000189043
2,ENSG00000189045
11,ENSG00000189046
6,ENSG00000189051
18,ENSG00000189052
1,ENSG00000189057
49,ENSG00000189060
20,ENSG00000189067
16,ENSG00000189077
2,ENSG00000189079
17,ENSG00000189089
20,ENSG00000189091
15,ENSG00000189114
12,ENSG00000189120
12,ENSG00000189129
4,ENSG00000189134
7,ENSG00000189136
9,ENSG00000189143
7,ENSG00000189144
9,ENSG00000189157
25,ENSG00000189159
2,ENSG00000189164
34,ENSG00000189171
16,ENSG00000189182
9,ENSG00000189190
1,ENSG00000189195
13,ENSG00000189196
2,ENSG00000189221
38,ENSG00000189223
3,ENSG00000189227
17,ENSG00000189241
30,ENSG00000189266
9,ENSG00000189280
3,ENSG00000189298
20,ENSG00000189306
15,ENSG00000189308
6,ENSG00000189316
17,ENSG00000189319
7,ENSG00000189320
2,ENSG00000189325
1,ENSG00000189332
35,ENSG00000189334
10,ENSG00000189337
13,ENSG00000189339
32,ENSG00000189343
5,ENSG00000189350
14,ENSG00000189362
1,ENSG00000189366
1,ENSG00000189367
1,ENSG00000189369
1,ENSG00000189375
10,ENSG00000189376
1,ENSG00000189398
24,ENSG00000189403
9,ENSG00000189409
19,ENSG00000189410
3,ENSG00000189419
39,ENSG00000189431
9,ENSG00000189433
16,ENSG00000196072
3,ENSG00000196074
1,ENSG00000196081
42,ENSG00000196083
5,ENSG00000196114
6,ENSG00000196116
15,ENSG00000196118
16,ENSG00000196123
4,ENSG00000196136
8,ENSG00000196139
22,ENSG00000196141
6,ENSG00000196150
27,ENSG00000196151
16,ENSG00000196152
37,ENSG00000196154
4,ENSG00000196155
8,ENSG00000196172
9,ENSG00000196176
2,ENSG00000196177
18,ENSG00000196182
16,ENSG00000196183
9,ENSG00000196187
25,ENSG00000196189
4,ENSG00000196199
2,ENSG00000196204
22,ENSG00000196205
8,ENSG00000196209
19,ENSG00000196214
18,ENSG00000196218
9,ENSG00000196220
7,ENSG00000196226
6,ENSG00000196227
14,ENSG00000196230
6,ENSG00000196233
4,ENSG00000196235
6,ENSG00000196236
1,ENSG00000196243
2,ENSG00000196247
25,ENSG00000196262
2,ENSG00000196263
13,ENSG00000196267
2,ENSG00000196268
6,ENSG00000196275
3,ENSG00000196284
27,ENSG00000196290
5,ENSG00000196295
3,ENSG00000196296
9,ENSG00000196305
9,ENSG00000196312
5,ENSG00000196313
1,ENSG00000196331
18,ENSG00000196337
1,ENSG00000196338
1,ENSG00000196345
5,ENSG00000196352
1,ENSG00000196353
10,ENSG00000196355
6,ENSG00000196357
4,ENSG00000196358
5,ENSG00000196363
9,ENSG00000196365
5,ENSG00000196366
13,ENSG00000196367
4,ENSG00000196369
28,ENSG00000196371
17,ENSG00000196372
3,ENSG00000196374
13,ENSG00000196378
4,ENSG00000196387
21,ENSG00000196388
1,ENSG00000196390
16,ENSG00000196391
48,ENSG00000196396
1,ENSG00000196400
13,ENSG00000196405
4,ENSG00000196407
17,ENSG00000196408
34,ENSG00000196411
7,ENSG00000196417
25,ENSG00000196419
32,ENSG00000196420
3,ENSG00000196421
2,ENSG00000196422
1,ENSG00000196427
25,ENSG00000196428
5,ENSG00000196436
2,ENSG00000196440
9,ENSG00000196449
5,ENSG00000196453
2,ENSG00000196455
1,ENSG00000196456
1,ENSG00000196458
7,ENSG00000196459
2,ENSG00000196460
30,ENSG00000196465
1,ENSG00000196466
27,ENSG00000196470
15,ENSG00000196476
28,ENSG00000196497
4,ENSG00000196498
1,ENSG00000196502
2,ENSG00000196503
15,ENSG00000196504
12,ENSG00000196507
26,ENSG00000196510
2,ENSG00000196511
13,ENSG00000196517
2,ENSG00000196526
7,ENSG00000196531
14,ENSG00000196532
2,ENSG00000196533
5,ENSG00000196535
4,ENSG00000196542
12,ENSG00000196544
9,ENSG00000196547
5,ENSG00000196549
9,ENSG00000196559
26,ENSG00000196562
3,ENSG00000196564
3,ENSG00000196565
13,ENSG00000196576
4,ENSG00000196586
15,ENSG00000196588
14,ENSG00000196591
3,ENSG00000196597
2,ENSG00000196605
8,ENSG00000196611
2,ENSG00000196628
7,ENSG00000196636
25,ENSG00000196639
20,ENSG00000196642
5,ENSG00000196646
36,ENSG00000196652
14,ENSG00000196653
13,ENSG00000196655
5,ENSG00000196656
6,ENSG00000196659
10,ENSG00000196663
4,ENSG00000196664
10,ENSG00000196666
6,ENSG00000196668
24,ENSG00000196674
7,ENSG00000196678
4,ENSG00000196683
11,ENSG00000196684
2,ENSG00000196689
1,ENSG00000196693
2,ENSG00000196696
12,ENSG00000196700
7,ENSG00000196704
7,ENSG00000196705
6,ENSG00000196712
13,ENSG00000196715
4,ENSG00000196724
2,ENSG00000196730
5,ENSG00000196734
1,ENSG00000196735
10,ENSG00000196737
14,ENSG00000196739
1,ENSG00000196741
40,ENSG00000196743
2,ENSG00000196747
40,ENSG00000196754
1,ENSG00000196756
6,ENSG00000196757
10,ENSG00000196776
5,ENSG00000196781
3,ENSG00000196782
2,ENSG00000196787
3,ENSG00000196792
7,ENSG00000196793
2,ENSG00000196796
15,ENSG00000196805
14,ENSG00000196810
1,ENSG00000196811
3,ENSG00000196812
14,ENSG00000196821
2,ENSG00000196826
6,ENSG00000196834
14,ENSG00000196839
3,ENSG00000196843
25,ENSG00000196850
1,ENSG00000196860
7,ENSG00000196865
12,ENSG00000196866
2,ENSG00000196867
2,ENSG00000196872
1,ENSG00000196873
42,ENSG00000196878
4,ENSG00000196890
12,ENSG00000196900
6,ENSG00000196911
1,ENSG00000196912
21,ENSG00000196914
10,ENSG00000196917
11,ENSG00000196922
24,ENSG00000196923
8,ENSG00000196924
1,ENSG00000196933
6,ENSG00000196935
7,ENSG00000196937
28,ENSG00000196943
3,ENSG00000196950
4,ENSG00000196951
5,ENSG00000196954
14,ENSG00000196961
11,ENSG00000196966
27,ENSG00000196968
4,ENSG00000196972
49,ENSG00000196975
6,ENSG00000196976
10,ENSG00000196981
1,ENSG00000196987
2,ENSG00000196993
11,ENSG00000196998
7,ENSG00000197006
4,ENSG00000197008
1,ENSG00000197013
4,ENSG00000197015
3,ENSG00000197016
10,ENSG00000197019
1,ENSG00000197020
1,ENSG00000197021
18,ENSG00000197024
20,ENSG00000197037
39,ENSG00000197043
7,ENSG00000197044
11,ENSG00000197045
1,ENSG00000197049
1,ENSG00000197050
4,ENSG00000197054
9,ENSG00000197056
18,ENSG00000197061
3,ENSG00000197062
23,ENSG00000197063
25,ENSG00000197070
11,ENSG00000197077
26,ENSG00000197081
25,ENSG00000197083
4,ENSG00000197084
9,ENSG00000197093
3,ENSG00000197099
15,ENSG00000197102
1,ENSG00000197106
33,ENSG00000197111
23,ENSG00000197114
12,ENSG00000197119
1,ENSG00000197121
13,ENSG00000197122
4,ENSG00000197124
8,ENSG00000197128
28,ENSG00000197136
13,ENSG00000197140
1,ENSG00000197142
9,ENSG00000197147
9,ENSG00000197149
9,ENSG00000197150
1,ENSG00000197153
9,ENSG00000197157
8,ENSG00000197162
8,ENSG00000197170
23,ENSG00000197181
42,ENSG00000197182
1,ENSG00000197183
14,ENSG00000197191
14,ENSG00000197208
2,ENSG00000197214
8,ENSG00000197217
3,ENSG00000197223
9,ENSG00000197226
3,ENSG00000197238
1,ENSG00000197249
6,ENSG00000197251
3,ENSG00000197256
1,ENSG00000197258
2,ENSG00000197261
23,ENSG00000197265
5,ENSG00000197275
2,ENSG00000197279
9,ENSG00000197283
5,ENSG00000197296
21,ENSG00000197301
2,ENSG00000197302
15,ENSG00000197312
4,ENSG00000197321
9,ENSG00000197323
34,ENSG00000197324
21,ENSG00000197329
2,ENSG00000197332
51,ENSG00000197343
2,ENSG00000197345
19,ENSG00000197355
2,ENSG00000197358
11,ENSG00000197361
9,ENSG00000197362
13,ENSG00000197363
9,ENSG00000197372
17,ENSG00000197375
1,ENSG00000197380
6,ENSG00000197381
25,ENSG00000197385
4,ENSG00000197386
3,ENSG00000197408
13,ENSG00000197409
1,ENSG00000197410
1,ENSG00000197415
3,ENSG00000197417
9,ENSG00000197429
1,ENSG00000197442
9,ENSG00000197448
9,ENSG00000197451
22,ENSG00000197457
16,ENSG00000197459
11,ENSG00000197461
1,ENSG00000197467
4,ENSG00000197471
1,ENSG00000197476
6,ENSG00000197483
1,ENSG00000197497
4,ENSG00000197498
1,ENSG00000197506
19,ENSG00000197530
24,ENSG00000197535
14,ENSG00000197536
27,ENSG00000197548
11,ENSG00000197555
1,ENSG00000197558
24,ENSG00000197562
6,ENSG00000197563
6,ENSG00000197565
3,ENSG00000197566
1,ENSG00000197568
1,ENSG00000197575
8,ENSG00000197576
4,ENSG00000197579
27,ENSG00000197580
6,ENSG00000197582
28,ENSG00000197586
2,ENSG00000197587
4,ENSG00000197599
15,ENSG00000197601
1,ENSG00000197604
7,ENSG00000197608
10,ENSG00000197614
12,ENSG00000197619
2,ENSG00000197620
24,ENSG00000197622
26,ENSG00000197632
1,ENSG00000197635
25,ENSG00000197641
12,ENSG00000197646
4,ENSG00000197647
2,ENSG00000197653
9,ENSG00000197665
5,ENSG00000197681
50,ENSG00000197694
5,ENSG00000197696
16,ENSG00000197697
54,ENSG00000197702
9,ENSG00000197712
1,ENSG00000197713
15,ENSG00000197714
5,ENSG00000197723
4,ENSG00000197724
28,ENSG00000197728
2,ENSG00000197734
14,ENSG00000197744
18,ENSG00000197746
15,ENSG00000197747
24,ENSG00000197748
25,ENSG00000197756
6,ENSG00000197757
10,ENSG00000197763
21,ENSG00000197766
11,ENSG00000197771
27,ENSG00000197774
11,ENSG00000197775
7,ENSG00000197776
1,ENSG00000197779
30,ENSG00000197780
2,ENSG00000197782
6,ENSG00000197785
8,ENSG00000197798
1,ENSG00000197808
9,ENSG00000197815
1,ENSG00000197816
10,ENSG00000197822
4,ENSG00000197826
8,ENSG00000197830
6,ENSG00000197837
12,ENSG00000197846
15,ENSG00000197847
4,ENSG00000197852
2,ENSG00000197857
26,ENSG00000197858
3,ENSG00000197860
1,ENSG00000197872
37,ENSG00000197879
2,ENSG00000197880
14,ENSG00000197882
11,ENSG00000197885
1,ENSG00000197889
2,ENSG00000197892
10,ENSG00000197894
3,ENSG00000197903
11,ENSG00000197905
31,ENSG00000197912
1,ENSG00000197915
1,ENSG00000197919
4,ENSG00000197921
9,ENSG00000197930
2,ENSG00000197933
2,ENSG00000197934
3,ENSG00000197935
2,ENSG00000197937
9,ENSG00000197943
7,ENSG00000197948
2,ENSG00000197951
43,ENSG00000197956
27,ENSG00000197958
5,ENSG00000197959
1,ENSG00000197961
5,ENSG00000197965
4,ENSG00000197969
10,ENSG00000197971
1,ENSG00000197977
17,ENSG00000197980
18,ENSG00000197982
21,ENSG00000197989
1,ENSG00000198000
3,ENSG00000198001
1,ENSG00000198003
20,ENSG00000198015
17,ENSG00000198018
7,ENSG00000198026
5,ENSG00000198034
1,ENSG00000198035
5,ENSG00000198039
3,ENSG00000198040
1,ENSG00000198042
3,ENSG00000198046
25,ENSG00000198053
23,ENSG00000198055
4,ENSG00000198056
4,ENSG00000198060
14,ENSG00000198064
27,ENSG00000198074
2,ENSG00000198075
1,ENSG00000198081
24,ENSG00000198087
1,ENSG00000198088
20,ENSG00000198089
1,ENSG00000198092
4,ENSG00000198093
26,ENSG00000198113
1,ENSG00000198121
21,ENSG00000198130
12,ENSG00000198131
8,ENSG00000198133
8,ENSG00000198134
5,ENSG00000198142
6,ENSG00000198146
10,ENSG00000198150
1,ENSG00000198155
1,ENSG00000198156
12,ENSG00000198160
5,ENSG00000198161
4,ENSG00000198162
2,ENSG00000198168
11,ENSG00000198169
13,ENSG00000198171
16,ENSG00000198176
4,ENSG00000198182
13,ENSG00000198189
40,ENSG00000198198
11,ENSG00000198208
25,ENSG00000198211
43,ENSG00000198218
5,ENSG00000198221
1,ENSG00000198225
6,ENSG00000198231
27,ENSG00000198242
2,ENSG00000198246
8,ENSG00000198252
4,ENSG00000198258
4,ENSG00000198265
3,ENSG00000198270
22,ENSG00000198276
5,ENSG00000198286
7,ENSG00000198298
4,ENSG00000198301
5,ENSG00000198315
12,ENSG00000198327
2,ENSG00000198331
5,ENSG00000198339
2,ENSG00000198342
7,ENSG00000198346
2,ENSG00000198353
4,ENSG00000198355
