gene_id	Num.eQTL	Mean.effect	Mean.abs.effect
ENSG00000160791	637	-0.15531871098901098	0.23284336405023565
ENSG00000160796	8819	0.01089331518312738	0.2104719900442227
ENSG00000160799	4802	-0.12521999158683894	0.26604775735110314
ENSG00000160801	1129	0.0030518928255092817	0.3639393596102745
ENSG00000160803	554	-0.031151905776173303	0.18896345631768963
ENSG00000160808	56	-0.6214233571428571	0.7355569285714285
ENSG00000160813	41	-0.21347825609756094	0.3087468658536585
ENSG00000160818	2517	-0.160670437067938	0.35480679845053636
ENSG00000160838	638	0.1342803009404389	0.4036442068965517
ENSG00000160856	2032	0.08994737554133857	0.2122189490649606
ENSG00000160862	916	0.04469354585152838	0.2270405807860262
ENSG00000160867	4847	0.24416239323292682	0.46460681081081057
ENSG00000160868	155	0.019324361290322545	0.4177171483870968
ENSG00000160870	672	0.21829037053571423	0.4151543020833333
ENSG00000160877	54	0.02585280185185186	0.10242783518518518
ENSG00000160882	47	0.06690365957446809	0.24207502127659575
ENSG00000160883	28	0.23727475	0.45990860714285714
ENSG00000160886	8711	-0.017246664562048077	0.4117250532659856
ENSG00000160888	21	0.05023971428571429	0.38644304761904763
ENSG00000160908	27	0.19643096296296297	0.19643096296296297
ENSG00000160917	927	0.1815380641855446	0.3033493392664509
ENSG00000160932	891	-0.06290050235690235	0.2849692296296297
ENSG00000160948	3399	0.2863377521918211	0.38878152571344515
ENSG00000160949	2971	0.21025832729720628	0.31585059676876476
ENSG00000160951	133	0.0461602030075188	0.2793788496240601
ENSG00000160953	1231	-0.25359789358245327	0.28549078554021123
ENSG00000160957	743	0.17398324293405107	0.35673770269179
ENSG00000160959	791	0.06698903640960813	0.25523947914032874
ENSG00000160961	5421	0.1499279869027854	0.29031107850950005
ENSG00000160963	6556	0.3603815863331294	0.45834478950579616
ENSG00000160972	1227	-0.04087212143439283	0.1820954477587612
ENSG00000160973	37	1.0358600810810812	1.1016901891891893
ENSG00000160991	2135	-0.05375699775175635	0.21867416355971897
ENSG00000160993	273	-0.27979676923076924	0.4061140952380952
ENSG00000160994	89	0.2974494280898876	0.36711178764044944
ENSG00000160999	2110	0.11297115744075831	0.2466805700473934
ENSG00000161010	4541	-0.30831582889231446	0.344310548998018
ENSG00000161011	339	-0.0799176209439528	0.18378179262536873
ENSG00000161013	287	-0.24966041428571434	0.3210544721254355
ENSG00000161016	12365	0.07618360431864135	0.21415279778406796
ENSG00000161021	893	-0.012406959798432239	0.31026488118701007
ENSG00000161031	40	0.15583747500000003	0.35323137499999996
ENSG00000161036	5480	-0.06526927208029196	0.27336653113138687
ENSG00000161040	715	0.008555140279720293	0.2516146876923077
ENSG00000161048	7856	-0.02560305728105929	0.39018686374745415
ENSG00000161055	1080	0.09763994722222206	0.5055052768518518
ENSG00000161057	352	0.18124227499999992	0.26408686761363637
ENSG00000161082	142	0.25008495774647893	0.5435792112676057
ENSG00000161091	617	-0.15130992220421394	0.33188202593192867
ENSG00000161103	3	0.46134733333333333	0.46134733333333333
ENSG00000161132	7	0.1324617142857143	0.7842071428571429
ENSG00000161133	56	-0.2687697857142857	0.47064117857142856
ENSG00000161179	1737	-0.022502941508347713	0.1775262573402418
ENSG00000161180	4057	-0.46386308972146895	0.5238668447128421
ENSG00000161202	1009	0.011350548067393471	0.17366935183349852
ENSG00000161203	726	-0.04283306101928375	0.1420464365013774
ENSG00000161204	2684	0.5562008911698957	0.5735552641952312
ENSG00000161217	3096	0.15879855616925054	0.26295967264211895
ENSG00000161243	9998	0.05005530379075818	0.41657887508501706
ENSG00000161249	242	0.07112390206611571	0.28655047809917356
ENSG00000161265	6230	0.040006729534510496	0.5097500473515248
ENSG00000161267	1279	0.0950075761532447	0.21266201931196246
ENSG00000161270	7	0.5019582857142857	0.6322374285714286
ENSG00000161277	1081	0.1687515079555966	0.23893134051803872
ENSG00000161281	4669	0.04555831325765709	0.2274129792246734
ENSG00000161298	1603	0.03716944965689336	0.21263230118527757
ENSG00000161328	6759	-0.12281729915667992	0.36818414957833995
ENSG00000161381	1591	-0.00776793582652425	0.23419019025769952
ENSG00000161395	13037	-0.06768239070338268	0.1992253924829332
ENSG00000161405	283	0.01325315689045936	0.11441756183745584
ENSG00000161509	1194	-0.04574684505862647	0.43057609463986596
ENSG00000161513	1607	0.04301360037336655	0.25416339688861234
ENSG00000161526	496	0.04567303588709678	0.14558794193548388
ENSG00000161533	1393	0.13680295010768145	0.27121567027997134
ENSG00000161542	5609	-0.3280778815475129	0.372518863897308
ENSG00000161544	185	0.0175937081081081	0.19327061621621622
ENSG00000161547	12	1.7135478333333334	1.7979323333333332
ENSG00000161551	7236	-0.2958277327667219	0.2969401520591488
ENSG00000161558	3457	0.09217493656349438	0.22335451544691928
ENSG00000161594	2245	-0.09980632293986645	0.36822203964365263
ENSG00000161609	2443	-0.06246935366352865	0.49385361809250933
ENSG00000161618	3933	-0.32084917856598033	0.42673365036867517
ENSG00000161634	40	0.290001275	0.509339875
ENSG00000161638	122	0.14671965573770496	0.2531346721311476
ENSG00000161640	4126	0.3965179110518661	0.4148697249151719
ENSG00000161642	631	-0.13102648066561012	0.25810353264659275
ENSG00000161643	8653	0.4973055207442507	0.5232470769675257
ENSG00000161647	959	0.14065769655891555	0.2980823284671532
ENSG00000161649	444	-0.05083516869369369	0.17858651103603604
ENSG00000161652	26	-0.16421626923076924	0.35498934615384614
ENSG00000161653	2151	-0.13511241692236173	0.3047885055323106
ENSG00000161654	455	0.10017545274725274	0.23965081626373624
ENSG00000161664	3005	0.03368419427620632	0.2506891336439268
ENSG00000161671	420	0.16221876523809528	0.1744639671428571
ENSG00000161677	272	0.17108369227941173	0.20125216654411765
ENSG00000161681	85	0.3809418823529412	0.5020838823529412
ENSG00000161682	539	-0.15290132096474957	0.27919844897959184
ENSG00000161692	19292	-0.2781178243779807	0.40877850734501286
ENSG00000161714	2211	-0.004354684622342845	0.19481051356852105
ENSG00000161791	442	0.015109456787330194	0.20097184321266973
ENSG00000161798	730	-0.25588434657534237	0.4391358424657535
ENSG00000161800	769	0.1379226254876463	0.22547865929778935
ENSG00000161813	2280	0.06338572285087715	0.13544426758771932
ENSG00000161835	21	-0.01219561904761903	0.38128342857142855
ENSG00000161847	519	0.25132360462427744	0.27260673371868976
ENSG00000161860	281	0.06347002135231315	0.25583061921708183
ENSG00000161888	2071	0.10429172650893287	0.3187059720907775
ENSG00000161896	6371	0.06143627876314544	0.33187285261340455
ENSG00000161904	5542	-0.08733000853482499	0.18859820579213277
ENSG00000161905	3209	0.12721255344344015	0.4715745353692739
ENSG00000161911	118	-0.25642152542372876	0.3578865423728813
ENSG00000161912	10535	0.5518279309919317	0.5661140435690557
ENSG00000161914	39	-0.3186066923076923	0.3186066923076923
ENSG00000161920	298	-0.0738807711409396	0.1722354422818792
ENSG00000161921	859	-0.037578035855646154	0.21257355017462165
ENSG00000161929	5329	0.1295845634265341	0.27749791925314327
ENSG00000161940	45	-0.23431435555555558	0.6929273333333333
ENSG00000161944	850	0.009962664705882342	0.27547377529411765
ENSG00000161955	771	-0.0450786662775616	0.18025117444876784
ENSG00000161956	914	0.08788684682713348	0.15869532538293216
ENSG00000161958	652	-0.014335654754601208	0.3353611035276074
ENSG00000161960	184	-1.95714130434755e-4	0.11580327173913044
ENSG00000161970	8	-0.979970625	1.0840741249999999
ENSG00000161973	265	-0.023413236981132075	0.1913043479245283
ENSG00000161980	1632	0.16349363370098038	0.25073965710784313
ENSG00000161981	3940	-0.05852580170050762	0.2925527433248731
ENSG00000161992	6	0.46513933333333335	0.46513933333333335
ENSG00000161996	6629	0.1463404394026248	0.2211288589832554
ENSG00000161999	2073	0.18078340646406177	0.19568586097443313
ENSG00000162004	1191	-0.2262189378673384	0.3886757220822838
ENSG00000162006	645	-0.31543189612403116	0.4820340573643411
ENSG00000162009	198	0.017188803030303026	0.35865515656565655
ENSG00000162032	42	0.025621364285714293	0.1523884404761905
ENSG00000162039	11602	0.0634903038269264	0.5086528214962935
ENSG00000162040	4058	-0.003409447535732002	0.21269325187284363
ENSG00000162062	34	-0.11273917647058822	0.40619376470588237
ENSG00000162063	1151	-0.0847844070373588	0.19292463761946133
ENSG00000162065	479	0.8044468997912317	0.8674416513569937
ENSG00000162066	1405	0.12350089651245541	0.3159622338790035
ENSG00000162068	2	0.242005	0.242005
ENSG00000162069	1275	-0.09564149545098033	0.27302304729411764
ENSG00000162073	599	0.2538880263772955	0.35866851118530885
ENSG00000162076	1183	0.07902746077768386	0.23861213702451392
ENSG00000162078	580	0.2577565137931035	0.40188511379310343
ENSG00000162086	619	-0.24589729806138935	0.27094344991922464
ENSG00000162104	754	0.02145982228116709	0.16527274615384616
ENSG00000162105	332	0.005000144578313225	0.316559234939759
ENSG00000162129	986	-0.076175692697769	0.39306249797160253
ENSG00000162139	1981	0.08631276380615859	0.23718500913679966
ENSG00000162144	70	-0.08033934285714288	0.37407419999999997
ENSG00000162148	452	0.3921688006637169	0.4493218493362831
ENSG00000162174	3456	0.006599341724536978	0.3251354007523148
ENSG00000162188	28	-0.5066556428571428	0.5910255714285714
ENSG00000162191	248	0.031084125403225797	0.08988628185483871
ENSG00000162194	5363	0.150574391944807	0.34141604922617935
ENSG00000162222	3515	0.07207874335704127	0.28379704770981506
ENSG00000162227	93	-0.21571736559139784	0.24365618279569892
ENSG00000162231	106	0.025185562264150967	0.2435351773584906
ENSG00000162236	241	-0.09986348464730291	0.17497671452282157
ENSG00000162241	646	0.04680464241486069	0.1852534504643963
ENSG00000162244	1811	-0.2568056890115958	0.2677489397018222
ENSG00000162267	721	-0.1585468238557559	0.2922813897364772
ENSG00000162298	571	-0.09639776987740804	0.19537746339754816
ENSG00000162300	6	0.17429385	0.5009324833333334
ENSG00000162302	791	0.027078214664980987	0.1552172404551201
ENSG00000162337	1681	0.07307699173111246	0.1645085743604997
ENSG00000162341	5375	0.0909609853953489	0.30189658606511627
ENSG00000162344	47	-0.08563399999999997	0.39314378723404253
ENSG00000162365	7332	-0.24179897163120567	0.3237383843426078
ENSG00000162366	903	0.1567188427464009	0.38476013621262456
ENSG00000162367	831	-0.015700592178098695	0.19336974019253914
ENSG00000162368	2969	0.020774733277197685	0.12774555847086566
ENSG00000162373	665	0.035202756842105325	0.2351789102255639
ENSG00000162374	21	0.17404214285714287	0.4662024285714286
ENSG00000162377	2575	-0.09299586601941741	0.17651419029126214
ENSG00000162378	5530	0.009786922043399617	0.17434786207956604
ENSG00000162383	4639	0.28979235119637836	0.42329013412373356
ENSG00000162384	5433	-0.25929991021535065	0.2705060155346954
ENSG00000162385	36	-0.16050525	0.17574002777777778
ENSG00000162390	720	-0.15290621763888887	0.26492814569444445
ENSG00000162391	315	0.1563284285714286	0.47103543174603174
ENSG00000162396	358	-0.18946429776536314	0.20280961620111732
ENSG00000162398	1358	0.048998076583210606	0.22069222827687773
ENSG00000162399	621	-0.4444114138486312	0.588365043478261
ENSG00000162402	5576	0.053111610025107586	0.2063196087697274
ENSG00000162407	564	0.05950100673758863	0.1602708255319149
ENSG00000162408	1676	-0.04942881557279238	0.24970720017899747
ENSG00000162409	342	0.06918377953216376	0.2576334052631579
ENSG00000162413	204	0.14718700343137253	0.1996119769607843
ENSG00000162415	4619	0.12117942336003451	0.2686227093093743
ENSG00000162419	118	-0.04546526525423729	0.12866195677966102
ENSG00000162426	1260	-0.11587340563492061	0.26862975880952383
ENSG00000162430	1116	-0.20331555931899645	0.34396637258064516
ENSG00000162433	2091	-0.15803940057388816	0.24699072644667622
ENSG00000162434	2059	-0.13235401384167064	0.25124736216610033
ENSG00000162437	930	0.06295398494623661	0.3605903483870968
ENSG00000162438	79	-0.11914478481012662	0.30427843037974683
ENSG00000162441	238	0.17341571008403356	0.5455176512605042
ENSG00000162444	1388	-0.2623059293948126	0.4286674236311238
ENSG00000162456	75	-0.20185834666666666	0.24234128
ENSG00000162458	715	-0.026831789510489513	0.22089597692307691
ENSG00000162460	43	0.5301883488372093	0.5301883488372093
ENSG00000162461	6911	-0.2833106158298365	0.3201964502966287
ENSG00000162482	3480	0.35769765919540214	0.7402302137931037
ENSG00000162490	119	-0.19695036974789912	0.48083684033613444
ENSG00000162493	642	-0.14595183177570092	0.23251513925233644
ENSG00000162494	1272	0.5168062822327049	0.5886842712264152
ENSG00000162496	28	0.016113071428571428	0.288083
ENSG00000162510	62	-0.23763716129032258	0.26674912903225806
ENSG00000162511	439	0.0934733528473804	0.1476120261958998
ENSG00000162512	759	-0.043631053754940655	0.26268332305665354
ENSG00000162517	2649	0.09392272544356364	0.14064016621366557
ENSG00000162520	1714	-0.18186275793465576	0.35970990262543756
ENSG00000162521	640	0.05708997968749986	0.2641743390625
ENSG00000162522	605	-0.050728140495868	0.3454435355371901
ENSG00000162526	608	0.14794475263157889	0.2809275453947368
ENSG00000162542	1693	-0.5805343029533373	0.6101434181334907
ENSG00000162543	160	-0.08343172750000001	0.2914435975
ENSG00000162545	1216	-0.1451058338815791	0.30917703453947365
ENSG00000162551	786	-0.09796475305343506	0.21043793396946564
ENSG00000162552	929	-0.17623717287405818	0.24199710204520994
ENSG00000162571	296	0.23161245608108114	0.6073398682432433
ENSG00000162572	3746	0.38919911478910835	0.4748577554725039
ENSG00000162576	1494	0.009560736746988032	0.314908928447122
ENSG00000162585	1551	-0.22485639909735655	0.27952982875564153
ENSG00000162591	472	-0.07363412711864407	0.251091779661017
ENSG00000162592	45	-0.17922395555555556	0.27449004444444447
ENSG00000162594	10	0.45695509999999995	0.7147151
ENSG00000162595	654	0.21790404587156006	0.45475217125382267
ENSG00000162598	242	0.1316129917355372	0.22327657024793382
ENSG00000162599	25	0.20338996	0.22401396
ENSG00000162600	8247	0.008197158336364503	0.2914223383290895
ENSG00000162601	2044	-0.05129198287671237	0.14620032485322895
ENSG00000162604	617	0.07558045688816854	0.2025453790923825
ENSG00000162607	982	-0.0042167422606924675	0.10750727281059065
ENSG00000162613	1766	-0.09308330537938848	0.1326240314269536
ENSG00000162614	3048	0.031475680839894965	0.24394207808398954
ENSG00000162616	1641	0.07169221267519801	0.2334450755636806
ENSG00000162618	1052	0.050218981368821344	0.1548553045627377
ENSG00000162620	9442	-0.1086549659394196	0.5599086052107604
ENSG00000162621	125	-0.347466656	0.4894802720000001
ENSG00000162623	4104	-0.13707841983430805	0.30749461817738794
ENSG00000162624	624	-0.04846458814102569	0.5054785977564102
ENSG00000162627	3698	0.15675796016765792	0.3413987025148725
ENSG00000162630	780	-0.04465923692307708	0.3291544935897436
ENSG00000162631	6711	0.21807396304574594	0.3554213533005514
ENSG00000162636	636	0.28992463993710693	0.3592212927672955
ENSG00000162639	228	-0.12361826315789474	0.2302265438596491
ENSG00000162641	653	-0.12304557580398155	0.23479983307810104
ENSG00000162642	691	-8.91897539797422e-4	0.21669949435600577
ENSG00000162643	1870	0.020113585989304687	0.2430055647058824
ENSG00000162645	224	-0.061495953125000044	0.18991867276785715
ENSG00000162650	1610	0.08154630534161468	0.3868775462111802
ENSG00000162654	752	0.17488157380319158	0.25059767885638295
ENSG00000162664	103	-0.05912089320388344	0.16131836893203882
ENSG00000162669	7064	0.31386160971121174	0.5941840873442806
ENSG00000162670	2456	-0.08859381058631936	0.24415308420195445
ENSG00000162676	266	0.07491410639097741	0.20966467556390975
ENSG00000162685	428	-0.1545790280373834	0.4816509813084112
ENSG00000162687	1187	0.031543887952822244	0.2614210488626791
ENSG00000162688	2748	-0.07176505720524017	0.21689409257641912
ENSG00000162692	1893	-0.09406181737982043	0.22034441928156373
ENSG00000162694	653	-0.12018925681470138	0.19734099525267995
ENSG00000162695	390	-0.05203641307692309	0.1316596587179487
ENSG00000162699	59	-0.19927893220338982	0.19927893220338982
ENSG00000162702	3	-0.11462933333333333	0.23303066666666666
ENSG00000162704	11482	-0.06921797751262826	0.2397714070893576
ENSG00000162706	162	-0.06529644444444445	0.24232391358024694
ENSG00000162711	182	-0.0756019120879121	0.29670634065934065
ENSG00000162714	5338	-0.008875467590857986	0.2696789465717497
ENSG00000162722	3946	-0.015649539787126195	0.33061375027876344
ENSG00000162723	131	0.15660790839694655	0.28900103816793893
ENSG00000162728	314	-0.032825627388535006	0.3895155445859872
ENSG00000162729	1358	-0.17468268946980856	0.2621525053755523
ENSG00000162733	203	0.0747288522167488	0.28127306896551724
ENSG00000162734	529	0.11583879168241965	0.15906458260869566
ENSG00000162735	131	0.048569767175572535	0.39625403435114503
ENSG00000162736	833	-0.1304240027611045	0.18265321524609843
ENSG00000162738	1443	-0.1705912959112959	0.29881457976437975
ENSG00000162739	24	-0.14788054166666667	0.14788054166666667
ENSG00000162745	352	-0.12843406818181824	0.17816289602272728
ENSG00000162746	2125	0.053368534588235324	0.3341070616470588
ENSG00000162747	1001	0.08004985124875134	0.5202712218781219
ENSG00000162753	6093	0.4712154290169042	0.4976373328409648
ENSG00000162755	767	0.20482651212516298	0.308272918904824
ENSG00000162757	286	0.04566251748251743	0.20181773426573427
ENSG00000162761	46	-0.0887515	0.2486913695652174
ENSG00000162763	519	0.37539635452793835	0.4762188131021195
ENSG00000162769	9425	0.05772066610079559	0.3005309209549071
ENSG00000162772	109	0.6417625779816515	0.9212030733944955
ENSG00000162775	62	0.02597148387096776	0.17556491935483876
ENSG00000162777	1333	-0.015930971942985775	0.1715103696924231
ENSG00000162779	11809	0.1333706145312896	0.39116114666779545
ENSG00000162782	33031	0.14220141706881445	0.41782789320940916
ENSG00000162783	101	-0.19407677821782163	0.47999994851485145
ENSG00000162804	660	0.13568937999999986	0.31829075333333323
ENSG00000162813	255	0.2659372090196079	0.35873762862745096
ENSG00000162814	261	0.12868930766283523	0.19932756513409972
ENSG00000162817	5322	-0.06267130759113097	0.36344515242390096
ENSG00000162819	2412	0.024082113681592028	0.4507905703150912
ENSG00000162825	1592	-0.39025007663316597	0.7943366042713568
ENSG00000162836	5576	0.12633713629842172	0.4347894942611192
ENSG00000162840	4	-0.164321	0.574049
ENSG00000162843	567	-0.2234334356261025	0.38019706878306875
ENSG00000162849	285	0.13589859999999998	0.2994656526315789
ENSG00000162851	460	-0.0020656076086956175	0.2039657097826087
ENSG00000162852	2558	0.02736038057075839	0.20727662013291626
ENSG00000162869	7696	0.163362771244803	0.3572416533653845
ENSG00000162873	956	-0.03198465271966518	0.3072134267782427
ENSG00000162877	8950	-0.15780391966480445	0.4859050763128492
ENSG00000162878	1712	0.14901447359813091	0.29794764415887853
ENSG00000162881	6277	0.018446698980404522	0.29895650015931186
ENSG00000162882	13413	0.17196138718407525	0.2567158824945948
ENSG00000162885	4913	-0.08185639698758389	0.2571272601669041
ENSG00000162888	427	-0.059249548009367665	0.3011679648711944
ENSG00000162889	137	0.04492385401459854	0.15951208175182482
ENSG00000162891	90	0.1299756555555555	0.6301654111111111
ENSG00000162892	212	0.11828971981132075	0.15772435188679249
ENSG00000162894	63	0.3654191904761905	0.4997560158730159
ENSG00000162896	115	0.0723593652173913	0.35651546956521746
ENSG00000162897	32	0.31090990625	0.31090990625
ENSG00000162909	2594	-0.16724463920585939	0.3021046143022359
ENSG00000162910	3845	-0.05282116026007803	0.16306451261378413
ENSG00000162913	7660	-0.09189383080939952	0.32287871148825065
ENSG00000162923	657	-0.02501334185692542	0.1191508340943683
ENSG00000162924	143	-0.024121559440559447	0.15605825174825175
ENSG00000162927	4238	0.2153241139688532	0.29022514417177914
ENSG00000162928	77	0.15408983116883115	0.29747248051948055
ENSG00000162929	470	-0.027023537021276602	0.2083736655319149
ENSG00000162931	708	-0.24813166807909612	0.3771818149717513
ENSG00000162944	5346	-0.005160516685372239	0.1488279706322484
ENSG00000162946	2078	-0.009038233012512033	0.2483869760346487
ENSG00000162947	117	-0.15386537606837605	0.16887982051282052
ENSG00000162949	38	-0.3502941578947368	0.9517905263157893
ENSG00000162951	468	0.35128961517094015	0.47305007286324785
ENSG00000162959	290	0.0663695793103448	0.18313504827586205
ENSG00000162961	1616	0.5762371691831679	0.6259784778465356
ENSG00000162971	6015	0.017644326384039923	0.2523237119866995
ENSG00000162972	1005	-0.00232964865671642	0.15065401980099502
ENSG00000162975	56	0.18983430535714285	0.4402651267857143
ENSG00000162976	1542	-0.05362252127107656	0.360477757457847
ENSG00000162980	613	0.005569181892332797	0.13387574274061992
ENSG00000162981	2673	0.15339537373737375	0.27935048110737
ENSG00000162989	2198	-0.0677649120564149	0.2799225219745223
ENSG00000162992	4	0.4994	1.25444
ENSG00000162994	16953	0.19923316598832075	0.6157315223854184
ENSG00000162997	7999	0.47420492499062433	0.533295939867483
ENSG00000162998	3422	-0.15248968383985978	0.27164818828170634
ENSG00000162999	5079	0.22855131004134688	0.3167171507974009
ENSG00000163001	1077	0.08887341829155042	0.27928572729805
ENSG00000163002	5669	-0.1559242818310107	0.2671918879696595
ENSG00000163006	964	-0.2325564854771784	0.33427627178423236
ENSG00000163009	79	-0.2500261392405063	0.27290208860759496
ENSG00000163012	715	-0.15056149188811174	0.2238370219580419
ENSG00000163013	1387	0.07847905645277577	0.18881586726748376
ENSG00000163016	21152	0.3367895633982602	0.5176094423695159
ENSG00000163017	153	0.16405761372549021	0.2315148307189542
ENSG00000163026	44	-0.214768	0.336559
ENSG00000163029	3762	0.05344928147262075	0.2837189221424774
ENSG00000163032	1669	-0.006931884961053644	0.34096198801677663
ENSG00000163040	10016	-0.23041945353434434	0.2950000240814697
ENSG00000163041	10386	0.025383591681109194	0.40573435249374157
ENSG00000163046	4409	-0.7986623243365842	0.8430133349965975
ENSG00000163050	3704	0.07037228453023757	0.22582297572894164
ENSG00000163053	643	0.12411163141524093	0.2935933514774494
ENSG00000163060	323	0.35042892569659445	0.44565974922600615
ENSG00000163064	124	-0.12183914516129031	0.3794157419354839
ENSG00000163069	1982	0.048039451917255185	0.15301400731584242
ENSG00000163071	720	0.008705293472222217	0.17483319347222223
ENSG00000163072	3488	0.0887237922305046	0.24114151556766056
ENSG00000163075	183	0.15746556830601127	0.575902650273224
ENSG00000163081	16	-0.1527440625	0.4567835625
ENSG00000163082	1465	0.012893607918088697	0.1971556555631399
ENSG00000163083	469	-0.20485758464818765	0.2982983138592749
ENSG00000163092	2873	0.24352487386007526	0.4946017770274962
ENSG00000163093	350	-0.03172155371428573	0.20369578742857145
ENSG00000163098	32	-0.014484812499999992	0.1893881875
ENSG00000163104	752	-0.11076230053191478	0.17233165186170205
ENSG00000163106	319	-0.20238766144200623	0.30009349843260186
ENSG00000163110	2387	-0.04266822656053624	0.187396713699204
ENSG00000163114	133	-0.11770056390977447	0.2417761127819549
ENSG00000163116	5649	-0.28373034501681593	0.3149796199327309
ENSG00000163121	406	0.18785339655172423	0.36128595812807884
ENSG00000163125	8900	0.09366874148314613	0.14761107489887643
ENSG00000163126	1557	-0.28193401284521513	0.2946141862556198
ENSG00000163131	24768	0.02233736573804882	0.23340980969799746
ENSG00000163132	364	-0.04233217032967027	0.24843275824175823
ENSG00000163138	5034	-0.27775566052840706	0.40406739560985294
ENSG00000163141	1913	-0.10022191855723993	0.2694430751698903
ENSG00000163145	1731	0.09559812645869441	0.1796846398035818
ENSG00000163154	27	-0.3314008740740741	0.34808324444444444
ENSG00000163155	2645	-0.06087758381852559	0.2276553968241965
ENSG00000163156	100	-0.016559618000000016	0.20063434400000002
ENSG00000163157	53	-0.09391124528301882	0.5363318113207547
ENSG00000163159	11	-1.298521090909091	1.298521090909091
ENSG00000163161	13220	0.08773836043872918	0.3539790766263238
ENSG00000163162	2891	0.011403550778277429	0.2620684533725354
ENSG00000163166	1091	-0.07392915756186985	0.2214051969752521
ENSG00000163170	672	0.16792078125	0.20058740952380955
ENSG00000163171	670	-0.04612592761194031	0.23023703955223881
ENSG00000163191	406	0.10147852660098523	0.26883728965517234
ENSG00000163202	723	-0.11641523513139701	0.20417750069156296
ENSG00000163206	812	-0.5206873004926108	0.522857145320197
ENSG00000163207	459	-0.377059079956427	0.377059079956427
ENSG00000163209	571	-0.11260686077057794	0.12821977495621717
ENSG00000163214	4655	0.0234566239312567	0.21113551544575726
ENSG00000163216	1500	0.168873006	0.18938188733333333
ENSG00000163218	1691	-0.09957173388527493	0.5274841241868716
ENSG00000163219	549	-0.1008106797814207	0.2625154732240437
ENSG00000163220	910	0.19384695197802215	0.22429351153846153
ENSG00000163221	972	0.19542094598765442	0.22552839722222234
ENSG00000163235	1196	0.07395216020066904	0.3243846493311037
ENSG00000163239	4186	-0.05340814913999045	0.25819570609173437
ENSG00000163249	698	-0.126557388252149	0.1945401535816618
ENSG00000163251	623	-0.00649114205457466	0.2109686158908507
ENSG00000163254	24	-0.06225125000000002	0.41440608333333334
ENSG00000163257	5603	-0.1561966557558451	0.19376391886489377
ENSG00000163273	107	0.11764517757009348	0.299708523364486
ENSG00000163281	24373	0.049123097148484	0.29268576880974845
ENSG00000163283	3	0.24956133333333333	0.24956133333333333
ENSG00000163285	492	-0.0018891300813007918	0.24176919918699188
ENSG00000163286	110	0.2555745909090909	0.3025888636363636
ENSG00000163288	167	0.1068294790419162	0.2558745209580839
ENSG00000163291	1383	-0.052416187707881354	0.23936950600144616
ENSG00000163293	7767	0.00438124220419721	0.3052988012617484
ENSG00000163297	2040	-0.0849394812254902	0.14424115328431372
ENSG00000163312	1083	-0.1620934968605725	0.3178522493998153
ENSG00000163319	2085	0.1592003898321342	0.34401918522781777
ENSG00000163320	17301	0.19607835871336915	0.23628499456100804
ENSG00000163322	273	-0.08507491794871792	0.19750586666666667
ENSG00000163328	1635	0.06290757015290513	0.24619706691131493
ENSG00000163331	2589	-0.023440125917342642	0.29660719860950174
ENSG00000163344	644	0.04451122562111807	0.14654630947204977
ENSG00000163346	1114	-0.1171922103231598	0.14666710475763015
ENSG00000163347	1669	-0.08354146830437399	0.2404332206111444
ENSG00000163348	109	0.25048704770642205	0.3294130256880734
ENSG00000163349	290	0.026449936551724132	0.21014674551724138
ENSG00000163354	1590	-0.2246088984905661	0.3263330416352203
ENSG00000163357	189	-0.20634357142857143	0.32882093650793653
ENSG00000163359	390	0.05485125846153855	0.1976231251282051
ENSG00000163362	1459	0.012522467717614833	0.23791545606579853
ENSG00000163364	409	0.30508929339853286	0.5013560122249388
ENSG00000163374	2078	-0.25841254533204994	0.36415818460057753
ENSG00000163376	100	-0.1285131	0.18392777999999999
ENSG00000163377	620	0.3270850338709677	0.43639745967741944
ENSG00000163378	1886	0.008918914050901363	0.17856385148462353
ENSG00000163380	1249	-0.3085203345876701	0.4309692420336269
ENSG00000163382	3998	-0.12389489787393697	0.2748346027263632
ENSG00000163389	7289	0.23481247249279738	0.4924875908903829
ENSG00000163393	4485	0.003106404169453745	0.24261204283166113
ENSG00000163394	358	0.0640356620111732	0.3867703659217877
ENSG00000163395	371	0.006055690026954204	0.36560126954177896
ENSG00000163399	117	-0.05613599230769232	0.1884845683760684
ENSG00000163406	6997	0.14200677676146883	0.2760822982992712
ENSG00000163412	963	0.1797449665628245	0.2376554500519211
ENSG00000163421	93	-0.03144189247311828	0.2116136
ENSG00000163424	216	-0.06117750833333334	0.11534198425925926
ENSG00000163428	2372	0.08199490897976404	0.19144203832209108
ENSG00000163430	493	-0.042881190466531494	0.19995646957403648
ENSG00000163431	1481	-0.08272360317353138	0.1565228724510466
ENSG00000163435	67	0.1199892686567164	0.2431608208955224
ENSG00000163440	218	-0.060677783486238535	0.1234958495412844
ENSG00000163444	634	-0.11222713485804416	0.1904909619873817
ENSG00000163449	343	-0.06193587492711371	0.19445883877551018
ENSG00000163453	1197	0.021223781286549608	0.2262894743525481
ENSG00000163462	46	-0.02445276086956521	0.27235993478260867
ENSG00000163463	12	0.24212375	0.41785574999999997
ENSG00000163464	341	0.11337953607038126	0.3237764475073314
ENSG00000163466	4101	0.01198687259205071	0.16113846971470372
ENSG00000163467	239	-0.23922477782426776	0.2805771619246862
